 	units	id	index	x	y	z	radius	name-id
1	pixel	107	1	1252	1855.00	3	13.33	0
2	pixel	107	2	2579.67	1150.67	6	13.33	0
3	pixel	107	3	2326.67	1584.33	11	13.33	0
4	pixel	107	4	1413.67	1334.33	19	13.33	0
5	pixel	107	5	2078.67	1029.33	25	13.33	0
6	pixel	110	1	2678.00	807.00	3	13.33	0
7	pixel	110	2	2597.67	531.67	3	13.33	0
8	pixel	110	3	1935.33	438.33	5	13.33	0
9	pixel	110	4	2015.00	1605.00	5	13.33	0
10	pixel	110	5	1800.00	1314	5	13.33	0
11	pixel	110	6	2841.67	2138	5	13.33	0
12	pixel	110	7	1694.67	1085	11	13.33	0
13	pixel	110	8	2150.33	1191	11	13.33	0
14	pixel	110	9	2659.33	2200	11	13.33	0
15	pixel	110	10	1938.33	655	15	13.33	0
16	pixel	110	11	1404.33	492	16	13.33	0
17	pixel	110	12	1962.00	1901.00	16	13.33	0
18	pixel	110	13	2494.00	1370	16	13.33	0
19	pixel	110	14	2653.00	1520.00	16	13.33	0
20	pixel	110	15	2431.00	1869.00	15	13.33	0
21	pixel	110	16	1129.00	837	17	13.33	0
22	pixel	110	17	1613.67	2209	18	13.33	0
23	pixel	110	18	1852.67	2033.00	17	13.33	0
24	pixel	110	19	988.67	381	18	13.33	0
25	pixel	110	20	1395.33	1137.67	19	13.33	0
26	pixel	110	21	1258.33	1200.67	20	13.33	0
27	pixel	110	22	2586.33	963.67	19	13.33	0
28	pixel	110	23	1234.33	1613.67	20	13.33	0
29	pixel	110	24	1633.33	1605.67	19	13.33	0
30	pixel	110	25	2612.33	1805.67	19	13.33	0
31	pixel	110	26	2040.33	1543.67	20	13.33	0
32	pixel	110	27	1512.33	974.67	26	13.33	0
33	pixel	110	28	2475.33	356.67	26	13.33	0
34	pixel	110	29	2485.33	1828.33	25	13.33	0
35	pixel	110	30	2756.33	1168.33	25	13.33	0
36	pixel	110	31	2458.33	1413.33	26	13.33	0
37	pixel	110	32	2559.33	2281.33	25	13.33	0
38	pixel	110	33	1569.33	804.33	27	13.33	0
39	pixel	110	34	1917.33	1155.33	27	13.33	0
40	pixel	110	35	1994.33	2070.33	27	13.33	0
41	pixel	110	36	1255.33	758.33	29	13.33	0
42	pixel	110	37	1402.33	352.33	30	13.33	0
43	pixel	110	38	1743.33	1113	29	13.33	0
44	pixel	110	39	1929.33	1831	30	13.33	0
45	pixel	113	1	1523.00	832	3	13.33	0
46	pixel	113	2	1419.67	772.67	4	13.33	0
47	pixel	113	3	2001.33	625.33	4	13.33	0
48	pixel	113	4	2061.33	697.00	3	13.33	0
49	pixel	113	5	2145.33	625.00	4	13.33	0
50	pixel	113	6	2185.33	715.67	3	13.33	0
51	pixel	113	7	2748.33	985.67	3	13.33	0
52	pixel	113	8	2731.33	864.67	4	13.33	0
53	pixel	113	9	977.33	1960.67	3	13.33	0
54	pixel	113	10	1076.00	1907.67	4	13.33	0
55	pixel	113	11	1448.00	1745.67	4	13.33	0
56	pixel	113	12	1390.00	1866.67	3	13.33	0
57	pixel	113	13	2098	1682.67	3	13.33	0
58	pixel	113	14	2163	1563.67	4	13.33	0
59	pixel	113	15	2835	352.67	5	13.33	0
60	pixel	113	16	2750	323.33	6	13.33	0
61	pixel	113	17	2202	1983.00	5	13.33	0
62	pixel	113	18	2311	1870.00	6	13.33	0
63	pixel	113	19	1399.00	373.00	11	13.33	0
64	pixel	113	20	1422.00	461.00	12	13.33	0
65	pixel	113	21	1834.00	1260	12	13.33	0
66	pixel	113	22	1699.00	1230	11	13.33	0
67	pixel	113	23	956.00	1468.00	11	13.33	0
68	pixel	113	24	1089.67	1494.00	12	13.33	0
69	pixel	113	25	1686.67	283.00	15	13.33	0
