 	units	id	index	x	y	z	radius	name-id
1	pixel	20	1	1982.00	1080.00	1	13.33	0
2	pixel	20	2	1493.67	2026.67	1	13.33	0
3	pixel	20	3	1621.33	606.67	6	13.33	0
4	pixel	20	4	1908.33	726.33	5	13.33	0
5	pixel	20	5	1152.33	1741.33	5	13.33	0
6	pixel	20	6	2007.00	2088.33	5	13.33	0
7	pixel	20	7	2124.00	403.33	20	13.33	0
8	pixel	20	8	1823.00	884.00	24	13.33	0
9	pixel	20	9	2736.00	1055.00	30	13.33	0
10	pixel	20	10	1264.00	1770	31	13.33	0
11	pixel	20	11	1018.00	228.00	33	13.33	0
12	pixel	20	12	1223.67	1264.67	33	13.33	0
13	pixel	20	13	2530.67	1256.67	37	13.33	0
14	pixel	20	14	2582.67	966.67	42	13.33	0
15	pixel	23	1	1312.00	2185.00	1	13.33	0
16	pixel	23	2	2540.67	1445.67	1	13.33	0
17	pixel	23	3	2198.67	683.33	4	13.33	0
18	pixel	23	4	1405.67	1509.00	5	13.33	0
19	pixel	23	5	1234.67	1074.00	9	13.33	0
20	pixel	23	6	1155.33	698.00	10	13.33	0
21	pixel	23	7	1720.00	1645.00	9	13.33	0
22	pixel	23	8	1833.00	495.00	11	13.33	0
23	pixel	23	9	2158	2160.67	11	13.33	0
24	pixel	23	10	1960.00	965.67	15	13.33	0
25	pixel	23	11	1212.00	660.67	16	13.33	0
26	pixel	23	12	1408.00	1129.67	15	13.33	0
27	pixel	23	13	1968.00	1338.67	15	13.33	0
28	pixel	23	14	2065	1196.67	15	13.33	0
29	pixel	23	15	1262.00	1964.67	15	13.33	0
30	pixel	23	16	2083	662.67	17	13.33	0
31	pixel	23	17	1246.00	1607.67	17	13.33	0
32	pixel	23	18	1044.00	1540.67	18	13.33	0
33	pixel	23	19	1564.67	1757.67	19	13.33	0
34	pixel	23	20	1062.67	1499.67	19	13.33	0
35	pixel	23	21	2353.67	2020.67	19	13.33	0
36	pixel	23	22	2607.67	1497.67	20	13.33	0
37	pixel	23	23	1634.67	626.67	22	13.33	0
38	pixel	23	24	1322.67	943.67	21	13.33	0
39	pixel	23	25	1148.67	698.67	21	13.33	0
40	pixel	23	26	2469.67	1100.67	21	13.33	0
41	pixel	23	27	2793.67	318.67	21	13.33	0
42	pixel	23	28	1397.67	1482.33	21	13.33	0
43	pixel	23	29	1279.67	2305.33	22	13.33	0
44	pixel	23	30	1815.67	1803.33	21	13.33	0
45	pixel	23	31	1163.67	678.33	24	13.33	0
46	pixel	23	32	2216.67	442.33	24	13.33	0
47	pixel	23	33	1038.67	1779.33	24	13.33	0
48	pixel	23	34	1880.33	888.33	25	13.33	0
49	pixel	23	35	2848.33	601.33	25	13.33	0
50	pixel	23	36	2768.33	677.33	25	13.33	0
51	pixel	23	37	2801.33	1601.33	26	13.33	0
52	pixel	23	38	1101.33	2162.33	26	13.33	0
53	pixel	23	39	1178.33	2238.33	26	13.33	0
54	pixel	23	40	2338.33	1698.33	27	13.33	0
55	pixel	23	41	2591.33	1192.33	28	13.33	0
56	pixel	23	42	1032.33	775.33	30	13.33	0
57	pixel	23	43	1212.00	629.33	31	13.33	0
58	pixel	23	44	914.00	2281.33	31	13.33	0
59	pixel	23	45	1489.67	1519.33	36	13.33	0
60	pixel	23	46	2595.67	1546.33	35	13.33	0
61	pixel	23	47	1896.67	2104.33	35	13.33	0
62	pixel	23	48	2571.67	2152.33	36	13.33	0
63	pixel	23	49	2706.67	1266.33	38	13.33	0
64	pixel	23	50	2786.67	2146.33	37	13.33	0
65	pixel	23	51	1882.67	1539.33	39	13.33	0
66	pixel	23	52	1954.67	1411.33	39	13.33	0
67	pixel	23	53	1645.67	1463.33	40	13.33	0
68	pixel	23	54	2414.67	1935.33	40	13.33	0
69	pixel	23	55	2238.67	1478.33	40	13.33	0
70	pixel	23	56	1532.67	948.33	41	13.33	0
71	pixel	23	57	1957.67	1179.33	41	13.33	0
72	pixel	23	58	2445.67	1804.33	42	13.33	0
73	pixel	23	59	2053.67	549.33	43	13.33	0
74	pixel	23	60	893.67	456.33	44	13.33	0
75	pixel	23	61	1750.33	2334.33	44	13.33	0
76	pixel	23	62	1625.33	424.33	45	13.33	0
77	pixel	23	63	1240.33	944.33	45	13.33	0
78	pixel	23	64	1158.33	1920.33	45	13.33	0
79	pixel	23	65	2706.33	1700.33	46	13.33	0
80	pixel	23	66	1338.33	712.33	47	13.33	0
81	pixel	23	67	2102.33	1340.33	48	13.33	0
82	pixel	23	68	1575.33	2308.33	48	13.33	0
83	pixel	26	1	2685.00	748.00	1	13.33	0
84	pixel	26	2	2680.67	596.67	2	13.33	0
85	pixel	26	3	1088.33	1802.33	2	13.33	0
86	pixel	26	4	2732.00	1594.33	2	13.33	0
87	pixel	26	5	1068.00	1720.33	1	13.33	0
88	pixel	26	6	2678.67	1733.33	1	13.33	0
89	pixel	26	7	1606.67	2258.33	2	13.33	0
90	pixel	26	8	1567.67	2249.33	1	13.33	0
91	pixel	26	9	2808.67	875.33	4	13.33	0
92	pixel	26	10	2820.67	914.33	3	13.33	0
93	pixel	26	11	2185.67	788.33	3	13.33	0
94	pixel	26	12	2217.67	813.33	4	13.33	0
95	pixel	26	13	1775.67	1540.33	5	13.33	0
96	pixel	26	14	1715.67	1591.33	6	13.33	0
97	pixel	26	15	2533.67	1340.33	5	13.33	0
98	pixel	26	16	2467.67	1321.33	6	13.33	0
99	pixel	26	17	2865.67	1445.33	6	13.33	0
100	pixel	26	18	2929.67	1551.33	5	13.33	0
101	pixel	26	19	2211.67	1926.33	6	13.33	0
102	pixel	26	20	2233.67	1919.33	5	13.33	0
103	pixel	26	21	1617.67	2153.33	6	13.33	0
104	pixel	26	22	1679.67	2008.33	5	13.33	0
105	pixel	26	23	1222.67	443.33	10	13.33	0
106	pixel	26	24	1247.67	365.00	9	13.33	0
107	pixel	26	25	1172.67	1300.67	9	13.33	0
108	pixel	26	26	1210.67	1374.67	10	13.33	0
109	pixel	26	27	1521.67	1734.67	10	13.33	0
110	pixel	26	28	1446.67	1643.67	9	13.33	0
111	pixel	26	29	1987.67	1475.67	10	13.33	0
112	pixel	26	30	1946.67	1456.67	9	13.33	0
113	pixel	26	31	1177.67	1170.67	11	13.33	0
114	pixel	26	32	1078.67	1273.67	12	13.33	0
115	pixel	26	33	1654.67	1283.67	11	13.33	0
116	pixel	26	34	1601.67	1355.67	12	13.33	0
117	pixel	26	35	2303.67	1768.67	11	13.33	0
118	pixel	26	36	2271.67	1716.67	12	13.33	0
119	pixel	26	37	1961.67	2003.67	11	13.33	0
120	pixel	26	38	2197.67	2005.67	11	13.33	0
121	pixel	26	39	1481.67	2243.67	11	13.33	0
122	pixel	26	40	2137.67	1974.67	12	13.33	0
123	pixel	26	41	1918.67	2024.67	12	13.33	0
124	pixel	26	42	1431.67	2300.67	12	13.33	0
125	pixel	26	43	1626.67	610.67	16	13.33	0
126	pixel	26	44	1684.67	501.67	15	13.33	0
127	pixel	26	45	1608.67	1052.67	16	13.33	0
128	pixel	26	46	1669.67	916.67	15	13.33	0
129	pixel	26	47	1824.67	1976.67	16	13.33	0
130	pixel	26	48	1771.67	1777.67	15	13.33	0
131	pixel	26	49	1988.67	2280.67	15	13.33	0
132	pixel	26	50	2074.67	2451.67	16	13.33	0
133	pixel	26	51	2213.67	2062.67	15	13.33	0
134	pixel	26	52	2300.67	2196.67	16	13.33	0
135	pixel	26	53	1350.67	1187.67	17	13.33	0
136	pixel	26	54	1299.67	1212.67	18	13.33	0
137	pixel	26	55	1648.67	1259.67	18	13.33	0
138	pixel	26	56	1636.67	1231.67	17	13.33	0
139	pixel	26	57	1574.67	1195.67	18	13.33	0
140	pixel	26	58	1641.67	1142.67	17	13.33	0
141	pixel	26	59	2646.67	712.67	18	13.33	0
142	pixel	26	60	2718.67	802.67	17	13.33	0
143	pixel	26	61	1255.67	1664.67	18	13.33	0
144	pixel	26	62	2033.67	1603.67	17	13.33	0
145	pixel	26	63	1989.67	1615.67	18	13.33	0
146	pixel	26	64	1053.67	307.67	19	13.33	0
147	pixel	26	65	978.33	418.33	20	13.33	0
148	pixel	26	66	2622.00	2048.33	19	13.33	0
149	pixel	26	67	2810.00	1789.33	19	13.33	0
150	pixel	26	68	2820.00	1677.33	20	13.33	0
151	pixel	26	69	2620.00	1952.33	20	13.33	0
152	pixel	26	70	1936.00	724.33	22	13.33	0
153	pixel	26	71	1953.00	764.33	21	13.33	0
154	pixel	26	72	906.00	486.33	21	13.33	0
155	pixel	26	73	903.67	600.33	22	13.33	0
156	pixel	26	74	2327.33	979.33	22	13.33	0
157	pixel	26	75	2345.33	1506.33	21	13.33	0
158	pixel	26	76	2386.33	1448.33	22	13.33	0
159	pixel	26	77	1601.33	2195.33	22	13.33	0
160	pixel	26	78	1537.33	2011.33	21	13.33	0
161	pixel	26	79	1151.33	1130.33	23	13.33	0
162	pixel	26	80	1109.33	1244.33	24	13.33	0
163	pixel	26	81	2823.33	1176.33	24	13.33	0
164	pixel	26	82	2813.33	1333.33	23	13.33	0
165	pixel	26	83	2607.33	1538.33	24	13.33	0
166	pixel	26	84	2604.33	1653.33	23	13.33	0
167	pixel	26	85	2477.33	1480.33	24	13.33	0
168	pixel	26	86	2462.33	1588.33	23	13.33	0
169	pixel	26	87	2496.33	1898.33	24	13.33	0
170	pixel	26	88	2393.33	1993.33	23	13.33	0
171	pixel	26	89	1604.33	852.33	25	13.33	0
172	pixel	26	90	1618.33	864.33	26	13.33	0
173	pixel	26	91	931.33	393.33	25	13.33	0
174	pixel	26	92	900.33	557.33	26	13.33	0
175	pixel	26	93	1719.00	525.33	25	13.33	0
176	pixel	26	94	1672.00	544.33	26	13.33	0
177	pixel	26	95	1628.00	1815.33	26	13.33	0
178	pixel	26	96	1924.00	1839.33	26	13.33	0
179	pixel	26	97	1864.00	1831.33	25	13.33	0
180	pixel	26	98	1608.00	1777.33	25	13.33	0
181	pixel	26	99	924.00	1617.33	25	13.33	0
182	pixel	26	100	931.00	1754.33	26	13.33	0
183	pixel	26	101	1371.00	2061.33	26	13.33	0
184	pixel	26	102	1346.00	1973.33	25	13.33	0
185	pixel	26	103	1605.00	2224.33	25	13.33	0
186	pixel	26	104	1684.00	2257.33	26	13.33	0
187	pixel	26	105	1649.00	837.33	27	13.33	0
188	pixel	26	106	1587.00	784.33	28	13.33	0
189	pixel	26	107	891.00	926.33	27	13.33	0
190	pixel	26	108	873.67	963.33	28	13.33	0
191	pixel	26	109	2448.33	558.33	28	13.33	0
192	pixel	26	110	2509.33	694.33	27	13.33	0
193	pixel	26	111	2150.33	1268.33	28	13.33	0
194	pixel	26	112	2131.33	1383.33	27	13.33	0
195	pixel	26	113	1790.33	1754.33	28	13.33	0
196	pixel	26	114	1779.33	1811.33	27	13.33	0
197	pixel	26	115	2750.33	1057.33	28	13.33	0
198	pixel	26	116	2792.33	1250.33	27	13.33	0
199	pixel	26	117	910.33	475.33	30	13.33	0
200	pixel	26	118	889.33	401.33	29	13.33	0
201	pixel	26	119	939.33	821.33	29	13.33	0
202	pixel	26	120	838.33	904.33	30	13.33	0
203	pixel	26	121	2865.00	953.33	29	13.33	0
204	pixel	26	122	2808.00	760.33	30	13.33	0
205	pixel	26	123	1797.00	1287.33	30	13.33	0
206	pixel	26	124	1906.00	1374.33	29	13.33	0
207	pixel	26	125	1861.00	1589.33	30	13.33	0
208	pixel	26	126	1893.00	1622.33	29	13.33	0
209	pixel	26	127	1267.00	1380.33	29	13.33	0
210	pixel	26	128	1269.00	1445.33	30	13.33	0
211	pixel	26	129	1044.00	1353.33	30	13.33	0
212	pixel	26	130	1033.00	1303.33	29	13.33	0
213	pixel	26	131	2184.00	2143.33	30	13.33	0
214	pixel	26	132	2047.00	2223.33	29	13.33	0
215	pixel	26	133	1175.00	2261.33	31	13.33	0
216	pixel	26	134	1121.00	2019.33	31	13.33	0
217	pixel	26	135	1810.00	2241.33	31	13.33	0
218	pixel	26	136	1903.00	2338.33	31	13.33	0
219	pixel	26	137	2346.00	1071.33	33	13.33	0
220	pixel	26	138	2309.00	1025.33	32	13.33	0
221	pixel	26	139	1740.00	528.33	35	13.33	0
222	pixel	26	140	1721.00	563.33	36	13.33	0
223	pixel	26	141	2664.00	865.33	35	13.33	0
224	pixel	26	142	2669.00	741.33	36	13.33	0
225	pixel	26	143	2568.00	1431.33	35	13.33	0
226	pixel	26	144	2594.00	1318.33	36	13.33	0
227	pixel	26	145	2108.00	2265.33	35	13.33	0
228	pixel	26	146	2174.00	2196.33	36	13.33	0
229	pixel	26	147	911.00	668.33	37	13.33	0
230	pixel	26	148	906.00	768.33	38	13.33	0
231	pixel	26	149	1575.00	1443.33	37	13.33	0
232	pixel	26	150	1639.00	1478.33	38	13.33	0
233	pixel	26	151	1878.00	1775.33	37	13.33	0
234	pixel	26	152	2022.00	1804.33	38	13.33	0
235	pixel	26	153	1735.00	445.33	37	13.33	0
236	pixel	26	154	1693.00	404.33	38	13.33	0
237	pixel	26	155	1102.00	644.33	39	13.33	0
238	pixel	26	156	1141.00	757.33	40	13.33	0
239	pixel	26	157	2286.00	1175.33	40	13.33	0
240	pixel	26	158	2083.00	1193.33	39	13.33	0
241	pixel	26	159	2374.00	1739.33	39	13.33	0
242	pixel	26	160	2502.00	1665.33	40	13.33	0
243	pixel	26	161	2186.00	1001.33	41	13.33	0
244	pixel	26	162	2187.00	919.33	42	13.33	0
245	pixel	26	163	2188.00	663.33	42	13.33	0
246	pixel	26	164	2198.00	767.33	41	13.33	0
247	pixel	26	165	1522.00	1388.33	41	13.33	0
248	pixel	26	166	1570.00	1412.33	42	13.33	0
249	pixel	26	167	1774.00	1756.33	42	13.33	0
