 	units	id	index	x	y	z	radius	name-id
1	pixel	194	1	2283	845	1	13.33	0
2	pixel	194	2	1659.67	1060.67	10	13.33	0
3	pixel	194	3	1678.33	2169.67	14	13.33	0
4	pixel	194	4	1987.33	698.67	14	13.33	0
5	pixel	194	5	2067.33	1302.33	16	13.33	0
6	pixel	194	6	1830.33	1794.33	16	13.33	0
7	pixel	194	7	1425.33	1355.33	16	13.33	0
8	pixel	194	8	1988	2177.33	18	13.33	0
9	pixel	194	9	1952	383.33	19	13.33	0
10	pixel	194	10	1526	1473	31	13.33	0
11	pixel	194	11	1547	1275	34	13.33	0
12	pixel	194	12	2529	1156	35	13.33	0
13	pixel	194	13	1361	1185	40	13.33	0
14	pixel	194	14	1746.67	1655	40	13.33	0
15	pixel	194	15	1762.67	1564	39	13.33	0
16	pixel	194	16	2763.67	597	43	13.33	0
17	pixel	194	17	1934.67	579	47	13.33	0
18	pixel	194	18	1144.67	1249	48	13.33	0
19	pixel	194	19	1424.33	1671	50	13.33	0
20	pixel	194	20	1489.33	1873	49	13.33	0
21	pixel	194	21	2316.33	594	54	13.33	0
22	pixel	196	1	1256	510.00	1	13.33	0
23	pixel	196	2	1295.67	1343.67	1	13.33	0
24	pixel	196	3	2616.67	519.67	2	13.33	0
25	pixel	196	4	2522.67	385.67	1	13.33	0
26	pixel	196	5	2261.67	1770.33	2	13.33	0
27	pixel	196	6	1262.67	2212.33	2	13.33	0
28	pixel	196	7	1483.67	791.33	3	13.33	0
29	pixel	196	8	1464.67	1205.33	4	13.33	0
30	pixel	196	9	1901.67	1071.33	3	13.33	0
31	pixel	196	10	1927.67	1206.33	3	13.33	0
32	pixel	196	11	2479.67	918.33	4	13.33	0
33	pixel	196	12	2667.67	1010.33	4	13.33	0
34	pixel	196	13	1587.67	1823.33	3	13.33	0
35	pixel	196	14	1545.67	1887.33	3	13.33	0
36	pixel	196	15	1132.67	1834.33	3	13.33	0
37	pixel	196	16	1170.33	2033.33	4	13.33	0
38	pixel	196	17	1784.33	2198.33	3	13.33	0
39	pixel	196	18	2350.33	2302.33	4	13.33	0
40	pixel	196	19	1482.33	554.33	6	13.33	0
41	pixel	196	20	1875.33	829.33	6	13.33	0
42	pixel	196	21	2596.33	1073.33	6	13.33	0
43	pixel	196	22	1231.33	1381.33	5	13.33	0
44	pixel	196	23	2767.33	1444.33	5	13.33	0
45	pixel	196	24	2661.33	1367.33	5	13.33	0
46	pixel	196	25	2512.33	1808.33	5	13.33	0
47	pixel	196	26	2855.33	2047.33	6	13.33	0
48	pixel	196	27	2634.33	744.33	8	13.33	0
49	pixel	196	28	2847.33	439.33	8	13.33	0
50	pixel	196	29	2072.33	1710.33	8	13.33	0
51	pixel	196	30	1997.33	1840.33	7	13.33	0
52	pixel	196	31	1724.33	2122.33	8	13.33	0
53	pixel	196	32	2273.33	2286.33	8	13.33	0
54	pixel	196	33	1334.33	2019.33	8	13.33	0
55	pixel	196	34	2041.33	712.33	9	13.33	0
56	pixel	196	35	1895.33	1418.33	9	13.33	0
57	pixel	196	36	912.33	2225.33	10	13.33	0
58	pixel	196	37	2702	568.33	10	13.33	0
59	pixel	196	38	2003	403.33	12	13.33	0
60	pixel	196	39	1084	803.33	11	13.33	0
61	pixel	196	40	1220	677.33	11	13.33	0
62	pixel	196	41	1462	1790.33	11	13.33	0
63	pixel	196	42	2040	2005.33	12	13.33	0
64	pixel	196	43	1683	1554.33	12	13.33	0
65	pixel	196	44	1974	1636.33	12	13.33	0
66	pixel	196	45	2203	527.33	14	13.33	0
67	pixel	196	46	2684	1466.33	14	13.33	0
68	pixel	196	47	1315	1005.33	15	13.33	0
69	pixel	196	48	1046	1297.33	15	13.33	0
70	pixel	196	49	1326	492.33	15	13.33	0
71	pixel	196	50	1468	784.33	15	13.33	0
72	pixel	196	51	2140	402.33	16	13.33	0
73	pixel	196	52	1983	533.33	15	13.33	0
74	pixel	196	53	2618	624.33	17	13.33	0
75	pixel	196	54	1296	1420.33	17	13.33	0
76	pixel	196	55	1481	1676.33	18	13.33	0
77	pixel	196	56	1176	360.33	20	13.33	0
78	pixel	196	57	1102	1380	20	13.33	0
79	pixel	196	58	1553	1296.00	20	13.33	0
80	pixel	196	59	1250	1810	20	13.33	0
81	pixel	196	60	1081	2070	20	13.33	0
82	pixel	196	61	2160	1679	19	13.33	0
83	pixel	196	62	2014	1990	22	13.33	0
84	pixel	196	63	2722	2137	22	13.33	0
85	pixel	196	64	2625	1999	21	13.33	0
86	pixel	196	65	1338	717	23	13.33	0
87	pixel	196	66	1500	1678	24	13.33	0
88	pixel	196	67	1087	1946	24	13.33	0
89	pixel	196	68	2560	2139	24	13.33	0
90	pixel	196	69	1463	935.00	24	13.33	0
91	pixel	196	70	2797	603	26	13.33	0
92	pixel	196	71	2819	2233	26	13.33	0
93	pixel	196	72	2081	2193	27	13.33	0
94	pixel	196	73	2721	2050	27	13.33	0
95	pixel	196	74	2504	589	27	13.33	0
96	pixel	196	75	2660	345.00	28	13.33	0
97	pixel	196	76	1335	2247.67	27	13.33	0
98	pixel	196	77	1010.00	966.67	29	13.33	0
99	pixel	196	78	1661	861.67	30	13.33	0
100	pixel	196	79	2273	700.67	29	13.33	0
101	pixel	196	80	2153	626.67	29	13.33	0
102	pixel	196	81	1906	2246.67	29	13.33	0
103	pixel	196	82	2597	1252.67	29	13.33	0
104	pixel	196	83	2778	336.67	29	13.33	0
105	pixel	196	84	1303	1236.33	32	13.33	0
106	pixel	196	85	2393	1960.33	32	13.33	0
107	pixel	196	86	1772	2093.33	31	13.33	0
108	pixel	196	87	1396	1287.33	31	13.33	0
109	pixel	196	88	1813	1460.33	34	13.33	0
110	pixel	196	89	2384	1377.33	33	13.33	0
111	pixel	196	90	1398	2071.33	33	13.33	0
112	pixel	196	91	2208	2181.33	34	13.33	0
113	pixel	196	92	1270	329.33	36	13.33	0
114	pixel	196	93	1954	733.00	36	13.33	0
115	pixel	196	94	1924	695.00	35	13.33	0
116	pixel	196	95	2536	779.00	38	13.33	0
117	pixel	196	96	1006.00	1563	37	13.33	0
118	pixel	196	97	1541	1411	37	13.33	0
119	pixel	196	98	1785	1548	38	13.33	0
120	pixel	196	99	1938	1101	37	13.33	0
121	pixel	196	100	2559	1490	38	13.33	0
122	pixel	196	101	2793	1768	38	13.33	0
123	pixel	196	102	1471	2204	38	13.33	0
124	pixel	196	103	2184	2031	37	13.33	0
125	pixel	196	104	2734	1904	38	13.33	0
126	pixel	196	105	2396	1797	37	13.33	0
127	pixel	196	106	1369	977.00	39	13.33	0
128	pixel	196	107	1259	1042	39	13.33	0
129	pixel	196	108	1527	816.00	39	13.33	0
130	pixel	196	109	1913	1262	39	13.33	0
131	pixel	196	110	2272	1030	40	13.33	0
132	pixel	196	111	1329	2012	39	13.33	0
133	pixel	196	112	1649	1854	39	13.33	0
134	pixel	196	113	2112	431.00	44	13.33	0
135	pixel	196	114	1951	765.00	43	13.33	0
136	pixel	196	115	1871	880.00	44	13.33	0
137	pixel	196	116	2235	842.00	43	13.33	0
138	pixel	196	117	1747	1703	43	13.33	0
139	pixel	196	118	1504	2170	44	13.33	0
140	pixel	196	119	2016	2235	44	13.33	0
141	pixel	196	120	2398	2156	44	13.33	0
142	pixel	196	121	2862	2184	43	13.33	0
143	pixel	196	122	1463	1233	46	13.33	0
144	pixel	196	123	979.00	1885	46	13.33	0
145	pixel	196	124	2098	1991	45	13.33	0
146	pixel	196	125	1239	1094	48	13.33	0
147	pixel	196	126	2205	401.00	48	13.33	0
148	pixel	196	127	2710	631.00	48	13.33	0
149	pixel	196	128	2477	690.00	47	13.33	0
150	pixel	196	129	916.00	1716	48	13.33	0
151	pixel	196	130	1569	967.00	49	13.33	0
152	pixel	196	131	1745	841.00	49	13.33	0
153	pixel	196	132	2550	646.00	49	13.33	0
154	pixel	196	133	1777	1949	49	13.33	0
155	pixel	196	134	2855	1510	50	13.33	0
156	pixel	196	135	2470	1954	49	13.33	0
157	pixel	196	136	2761	469.00	49	13.33	0
158	pixel	196	137	2220	715.00	49	13.33	0
159	pixel	196	138	1354	745.00	52	13.33	0
160	pixel	196	139	2382	780.00	52	13.33	0
161	pixel	196	140	1127	1442	51	13.33	0
162	pixel	196	141	918.00	1382	51	13.33	0
163	pixel	196	142	2649	1720	51	13.33	0
164	pixel	196	143	2753	1581	52	13.33	0
165	pixel	196	144	2283	1300	52	13.33	0
166	pixel	196	145	2119	2102	51	13.33	0
167	pixel	196	146	2791	512.00	52	13.33	0
168	pixel	196	147	1384	1020.00	54	13.33	0
169	pixel	196	148	1703	689.00	54	13.33	0
170	pixel	196	149	1968	501.00	54	13.33	0
171	pixel	196	150	2631	607.00	54	13.33	0
172	pixel	196	151	2740	1245	54	13.33	0
173	pixel	196	152	1519	1253	54	13.33	0
174	pixel	196	153	1590	2161	53	13.33	0
175	pixel	198	1	1613.00	711	1	13.33	0
176	pixel	198	2	1599.67	560.67	2	13.33	0
177	pixel	198	3	1721.33	669.33	2	13.33	0
178	pixel	198	4	1699.33	803.33	1	13.33	0
179	pixel	198	5	1947.33	673.33	2	13.33	0
180	pixel	198	6	1927.33	795.33	1	13.33	0
181	pixel	198	7	1256.33	1030.33	1	13.33	0
182	pixel	198	8	1283.00	836.33	2	13.33	0
183	pixel	198	9	2275	1182.33	1	13.33	0
184	pixel	198	10	2243	1129.33	2	13.33	0
185	pixel	198	11	2645	727.33	1	13.33	0
186	pixel	198	12	2653	723.33	2	13.33	0
187	pixel	198	13	2626	904.33	2	13.33	0
188	pixel	198	14	2652	962.33	1	13.33	0
189	pixel	198	15	1535.00	1638.33	1	13.33	0
190	pixel	198	16	1892.00	1388.33	1	13.33	0
191	pixel	198	17	1491.00	1579.33	2	13.33	0
192	pixel	198	18	1967.00	1363.33	2	13.33	0
193	pixel	198	19	1780.00	1925.33	2	13.33	0
194	pixel	198	20	1841.00	1977.33	1	13.33	0
195	pixel	198	21	2517	1906.33	2	13.33	0
196	pixel	198	22	2640	1834.33	2	13.33	0
197	pixel	198	23	2658	1664.33	2	13.33	0
198	pixel	198	24	2591	1905.33	1	13.33	0
199	pixel	198	25	2727	1814.33	1	13.33	0
200	pixel	198	26	2758	1677.33	1	13.33	0
201	pixel	198	27	1224.00	521.33	3	13.33	0
202	pixel	198	28	1336.67	530	4	13.33	0
203	pixel	198	29	2125.67	721	3	13.33	0
204	pixel	198	30	2226.67	806	4	13.33	0
205	pixel	198	31	1836.67	1317	3	13.33	0
206	pixel	198	32	1922.67	1322	4	13.33	0
207	pixel	198	33	2071.67	1768.00	3	13.33	0
208	pixel	198	34	2114.67	1786.00	4	13.33	0
209	pixel	198	35	2665.67	1938.00	4	13.33	0
210	pixel	198	36	2623.67	1865.00	3	13.33	0
211	pixel	198	37	1449.67	485.00	5	13.33	0
212	pixel	198	38	1650.67	382.67	6	13.33	0
213	pixel	198	39	2199.67	694.33	6	13.33	0
214	pixel	198	40	2032.67	689.33	5	13.33	0
215	pixel	198	41	2924.67	887.33	6	13.33	0
216	pixel	198	42	2787.67	763.33	5	13.33	0
217	pixel	198	43	923.67	1237.33	5	13.33	0
218	pixel	198	44	1030.33	1035.33	6	13.33	0
219	pixel	198	45	1010.33	1185.33	6	13.33	0
220	pixel	198	46	938.33	1389.33	5	13.33	0
221	pixel	198	47	1414.33	1890.33	5	13.33	0
222	pixel	198	48	1631.33	1924.33	5	13.33	0
223	pixel	198	49	1447.33	1777.33	6	13.33	0
224	pixel	198	50	1720.33	1855.33	6	13.33	0
225	pixel	198	51	2067.33	1589.33	6	13.33	0
226	pixel	198	52	1986.33	1650.33	5	13.33	0
227	pixel	198	53	2483.33	1638.33	6	13.33	0
228	pixel	198	54	2391.33	1592.33	5	13.33	0
229	pixel	198	55	2536.33	1922.33	5	13.33	0
230	pixel	198	56	2575.33	2007.33	6	13.33	0
231	pixel	198	57	1655.33	2258.33	5	13.33	0
232	pixel	198	58	1599.33	2174.33	6	13.33	0
233	pixel	198	59	1075.33	2196.33	6	13.33	0
234	pixel	198	60	1051.33	2360.33	5	13.33	0
235	pixel	198	61	2063.33	1048.33	8	13.33	0
236	pixel	198	62	1962.33	1081.33	7	13.33	0
237	pixel	198	63	1953.33	895.33	8	13.33	0
238	pixel	198	64	1812.33	970.33	7	13.33	0
239	pixel	198	65	849.33	926.33	7	13.33	0
240	pixel	198	66	998.00	733.33	8	13.33	0
241	pixel	198	67	1242.00	852.33	8	13.33	0
242	pixel	198	68	1112.00	987.33	7	13.33	0
243	pixel	198	69	1511.00	381.33	7	13.33	0
244	pixel	198	70	1697.00	281	8	13.33	0
245	pixel	198	71	2291	1179.67	8	13.33	0
246	pixel	198	72	2153	1178.67	7	13.33	0
247	pixel	198	73	2517	1154.67	7	13.33	0
248	pixel	198	74	2605	1243.67	8	13.33	0
249	pixel	198	75	2604	726.67	7	13.33	0
250	pixel	198	76	2745	800.67	8	13.33	0
251	pixel	198	77	885.00	1581.67	7	13.33	0
252	pixel	198	78	900.00	1430.67	8	13.33	0
253	pixel	198	79	1268.00	2345.67	7	13.33	0
254	pixel	198	80	1515.00	2202.67	7	13.33	0
255	pixel	198	81	1224.00	2257.67	8	13.33	0
256	pixel	198	82	1494.00	2187.67	8	13.33	0
257	pixel	198	83	1911.00	2109.67	7	13.33	0
258	pixel	198	84	1904.00	2105.67	8	13.33	0
259	pixel	198	85	2376	998.67	7	13.33	0
260	pixel	198	86	2504	1058.67	8	13.33	0
261	pixel	198	87	1073.00	552.67	9	13.33	0
262	pixel	198	88	1218.00	458.67	10	13.33	0
263	pixel	198	89	1804.00	831.67	10	13.33	0
264	pixel	198	90	1717.00	860.67	9	13.33	0
265	pixel	198	91	2268	1128.67	9	13.33	0
266	pixel	198	92	2294	1175.67	10	13.33	0
267	pixel	198	93	1941.00	1653.67	9	13.33	0
268	pixel	198	94	1929.00	1648.67	10	13.33	0
269	pixel	198	95	2398	1435.67	9	13.33	0
270	pixel	198	96	2423	1500.67	10	13.33	0
271	pixel	198	97	2443	1796.67	10	13.33	0
272	pixel	198	98	2437	1719.67	9	13.33	0
273	pixel	198	99	1399.00	2007.67	9	13.33	0
274	pixel	198	100	1694.00	1940.67	9	13.33	0
275	pixel	198	101	1680.00	2137.67	9	13.33	0
276	pixel	198	102	1410.00	1938.67	10	13.33	0
277	pixel	198	103	1680.00	1898.67	10	13.33	0
278	pixel	198	104	1646.00	2102.67	10	13.33	0
279	pixel	198	105	2360	2065.67	10	13.33	0
280	pixel	198	106	2340	2032.67	9	13.33	0
281	pixel	198	107	2645	283.67	9	13.33	0
282	pixel	198	108	2836.00	432.67	10	13.33	0
283	pixel	198	109	1336.00	581.67	11	13.33	0
284	pixel	198	110	1544.00	484.67	12	13.33	0
285	pixel	198	111	2414	755.67	11	13.33	0
286	pixel	198	112	2674	777.67	12	13.33	0
287	pixel	198	113	1129.00	1723.67	11	13.33	0
288	pixel	198	114	1213.00	1554.67	12	13.33	0
289	pixel	198	115	1208.00	1855.67	12	13.33	0
290	pixel	198	116	1153.00	2001.67	11	13.33	0
291	pixel	198	117	2060	1694.67	12	13.33	0
292	pixel	198	118	1991.00	1702.67	11	13.33	0
293	pixel	198	119	1066.00	1281.67	11	13.33	0
294	pixel	198	120	1117.00	1069.67	12	13.33	0
295	pixel	198	121	2799	2013.67	11	13.33	0
296	pixel	198	122	2857.00	2114.67	12	13.33	0
297	pixel	198	123	1475.00	1573.67	11	13.33	0
298	pixel	198	124	1579.00	1646.67	12	13.33	0
299	pixel	198	125	1742.00	568.67	13	13.33	0
300	pixel	198	126	1963.00	469.67	13	13.33	0
301	pixel	198	127	1952.00	500.67	14	13.33	0
302	pixel	198	128	2059	376.67	14	13.33	0
303	pixel	198	129	2269	352.67	13	13.33	0
304	pixel	198	130	2456	332.67	14	13.33	0
305	pixel	198	131	1421.00	1309.67	13	13.33	0
306	pixel	198	132	1567.00	1138.67	14	13.33	0
307	pixel	198	133	784.00	1046.67	13	13.33	0
308	pixel	198	134	898.67	856.67	14	13.33	0
309	pixel	198	135	2576.67	1611.67	14	13.33	0
310	pixel	198	136	2486.67	1565.67	13	13.33	0
311	pixel	198	137	2711.67	1733.67	13	13.33	0
312	pixel	198	138	2754.67	1810.67	14	13.33	0
313	pixel	198	139	1789.67	2339.67	13	13.33	0
314	pixel	198	140	1760.67	2280.67	14	13.33	0
315	pixel	198	141	2312.67	1974.67	13	13.33	0
316	pixel	198	142	2327.67	1999.67	14	13.33	0
317	pixel	198	143	2232.67	1980.67	14	13.33	0
318	pixel	198	144	2213.67	1978.67	13	13.33	0
319	pixel	198	145	2550.67	2007.67	14	13.33	0
320	pixel	198	146	2515.67	1954.67	13	13.33	0
321	pixel	198	147	2077.67	1023.67	16	13.33	0
322	pixel	198	148	1979.67	1005.67	15	13.33	0
323	pixel	198	149	1218.67	971.67	16	13.33	0
324	pixel	198	150	1138.67	1120.67	15	13.33	0
325	pixel	198	151	2358.67	754.67	15	13.33	0
326	pixel	198	152	2491.67	818.67	16	13.33	0
327	pixel	198	153	2595.67	553.67	16	13.33	0
328	pixel	198	154	2444.67	472.67	15	13.33	0
329	pixel	198	155	1076.67	1518.67	15	13.33	0
330	pixel	198	156	1133.67	1412.67	16	13.33	0
331	pixel	198	157	898.67	1944.67	15	13.33	0
332	pixel	198	158	919.67	1780.67	16	13.33	0
333	pixel	198	159	921.67	1872.67	16	13.33	0
334	pixel	198	160	882.67	2036.67	15	13.33	0
335	pixel	198	161	1313.67	453.67	17	13.33	0
336	pixel	198	162	1736.67	622.67	17	13.33	0
337	pixel	198	163	1498.67	323.67	18	13.33	0
338	pixel	198	164	1881.67	497.67	18	13.33	0
339	pixel	198	165	1801.67	857.67	18	13.33	0
340	pixel	198	166	1629.67	988.67	17	13.33	0
341	pixel	198	167	1082.67	1473.67	17	13.33	0
342	pixel	198	168	1161.67	1291.67	18	13.33	0
343	pixel	198	169	1624.67	1466.67	17	13.33	0
344	pixel	198	170	1691.67	1360.67	18	13.33	0
345	pixel	198	171	1517.67	1809.67	18	13.33	0
346	pixel	198	172	1451.67	1925.67	17	13.33	0
347	pixel	198	173	2828.67	1473.67	17	13.33	0
348	pixel	198	174	2920.67	1576.67	18	13.33	0
349	pixel	198	175	2244.67	2103.67	17	13.33	0
350	pixel	198	176	2291.67	2105.67	18	13.33	0
351	pixel	198	177	892.67	432.67	17	13.33	0
352	pixel	198	178	1112.67	239.67	18	13.33	0
353	pixel	198	179	1352.67	358.33	19	13.33	0
354	pixel	198	180	1364.67	347.33	20	13.33	0
355	pixel	198	181	2105.67	556.33	20	13.33	0
356	pixel	198	182	2093.67	450.33	19	13.33	0
357	pixel	198	183	1110.67	1297.33	19	13.33	0
358	pixel	198	184	978.67	1262.33	20	13.33	0
359	pixel	198	185	1244.67	1940.33	19	13.33	0
360	pixel	198	186	1084.67	1951.33	20	13.33	0
361	pixel	198	187	1650.67	1897.33	20	13.33	0
362	pixel	198	188	1795.67	1827.33	19	13.33	0
363	pixel	198	189	1993.67	2308.33	20	13.33	0
364	pixel	198	190	2185.67	2140.33	19	13.33	0
365	pixel	198	191	2630.67	2293.33	19	13.33	0
366	pixel	198	192	2424.67	2500.33	20	13.33	0
367	pixel	198	193	2377.67	321.33	22	13.33	0
368	pixel	198	194	2244.67	312.33	21	13.33	0
369	pixel	198	195	2559.67	1041.33	22	13.33	0
370	pixel	198	196	2515.67	1001.33	21	13.33	0
371	pixel	198	197	2623.67	1177.33	21	13.33	0
372	pixel	198	198	2620.67	1216.33	22	13.33	0
373	pixel	198	199	845.67	2236.33	22	13.33	0
374	pixel	198	200	1030.67	2334.33	21	13.33	0
375	pixel	198	201	2037.67	2305.33	21	13.33	0
376	pixel	198	202	1898.67	2324.33	22	13.33	0
377	pixel	198	203	884.67	797.33	23	13.33	0
378	pixel	198	204	906.67	997.33	23	13.33	0
379	pixel	198	205	888.67	853.33	24	13.33	0
380	pixel	198	206	912.67	689.33	24	13.33	0
381	pixel	198	207	2122.67	1256.33	23	13.33	0
382	pixel	198	208	2088.67	1305.33	24	13.33	0
383	pixel	198	209	1080.67	1759.33	24	13.33	0
384	pixel	198	210	1184.67	1829.33	23	13.33	0
385	pixel	198	211	2819.67	1637.33	23	13.33	0
386	pixel	198	212	2456.67	1758.33	23	13.33	0
387	pixel	198	213	2168.67	1544.33	23	13.33	0
388	pixel	198	214	2127.67	1622.33	24	13.33	0
389	pixel	198	215	2379.67	1871.33	24	13.33	0
390	pixel	198	216	2683.67	1814.33	24	13.33	0
391	pixel	198	217	2604.67	677.33	25	13.33	0
392	pixel	198	218	2730.67	678.33	26	13.33	0
393	pixel	198	219	2831.67	2106.33	26	13.33	0
394	pixel	198	220	2849.67	2069.33	25	13.33	0
395	pixel	198	221	1899.67	444.33	27	13.33	0
396	pixel	198	222	2002.67	403.33	28	13.33	0
397	pixel	198	223	2497.67	729.33	27	13.33	0
398	pixel	198	224	2575.67	815.33	28	13.33	0
399	pixel	198	225	2244.67	1532.33	27	13.33	0
400	pixel	198	226	2235.67	1559.33	28	13.33	0
401	pixel	198	227	2147.67	1759.33	28	13.33	0
402	pixel	198	228	2257.67	1732.33	27	13.33	0
403	pixel	198	229	2838.67	1910.33	28	13.33	0
404	pixel	198	230	2920.67	1803.33	27	13.33	0
405	pixel	198	231	1461.67	2039.33	28	13.33	0
406	pixel	198	232	1511.67	2116.33	27	13.33	0
407	pixel	198	233	2529.67	2056.33	27	13.33	0
408	pixel	198	234	2480.67	2128.33	28	13.33	0
409	pixel	198	235	2495.67	2325.33	28	13.33	0
410	pixel	198	236	2609.67	2261.33	27	13.33	0
411	pixel	198	237	1435.67	1339.33	29	13.33	0
412	pixel	198	238	1518.67	1309.33	30	13.33	0
413	pixel	198	239	2085.67	1120.33	29	13.33	0
414	pixel	198	240	2231.67	1137.33	30	13.33	0
415	pixel	198	241	2959.67	1297.33	30	13.33	0
416	pixel	198	242	2821.67	1149.33	29	13.33	0
417	pixel	198	243	1736.67	1711.33	30	13.33	0
418	pixel	198	244	1701.67	1681.33	29	13.33	0
419	pixel	198	245	1409.67	1914.33	29	13.33	0
420	pixel	198	246	1388.67	1887.33	30	13.33	0
421	pixel	198	247	2510.67	1742.33	30	13.33	0
422	pixel	198	248	2423.67	1660.33	29	13.33	0
423	pixel	198	249	859.67	2234.33	30	13.33	0
424	pixel	198	250	976.67	2345.33	29	13.33	0
425	pixel	198	251	1493.67	2292.33	30	13.33	0
