 	units	id	index	x	y	z	radius	name-id
1	pixel	62	1	2192	556	1	13.33	0
2	pixel	65	1	2362.00	1654	1	13.33	0
3	pixel	65	2	2628.67	908.67	1	13.33	0
4	pixel	65	3	1340.67	2204.33	3	13.33	0
5	pixel	65	4	2028.33	1964.33	3	13.33	0
6	pixel	65	5	1794.33	2124.33	3	13.33	0
7	pixel	65	6	1741.33	1711.33	4	13.33	0
8	pixel	65	7	2567.33	932.33	3	13.33	0
9	pixel	65	8	1359.33	333.33	5	13.33	0
10	pixel	65	9	1068.33	993	5	13.33	0
11	pixel	65	10	1515.00	1198	6	13.33	0
12	pixel	65	11	2233.00	471.00	5	13.33	0
13	pixel	65	12	2558.00	1061	5	13.33	0
14	pixel	65	13	2757.00	761	5	13.33	0
15	pixel	65	14	2699.00	1963	6	13.33	0
16	pixel	65	15	2497.00	2114	5	13.33	0
17	pixel	65	16	2787.00	1961	5	13.33	0
18	pixel	65	17	1940.00	1680	5	13.33	0
19	pixel	65	18	1775	1730	6	13.33	0
20	pixel	65	19	1497.00	1580	6	13.33	0
21	pixel	65	20	1541.00	1814	6	13.33	0
22	pixel	65	21	1043.00	1705	5	13.33	0
23	pixel	65	22	1381.67	630	6	13.33	0
24	pixel	65	23	1747.67	512	7	13.33	0
25	pixel	65	24	1643.67	384.00	8	13.33	0
26	pixel	65	25	1424.67	408.00	8	13.33	0
27	pixel	65	26	2143.67	1006	8	13.33	0
28	pixel	65	27	2079.67	795	7	13.33	0
29	pixel	65	28	2795.67	431.00	7	13.33	0
30	pixel	65	29	2402.67	1219	7	13.33	0
31	pixel	65	30	2069.67	1594	7	13.33	0
32	pixel	65	31	944.67	1577	9	13.33	0
33	pixel	65	32	1279.33	1765	10	13.33	0
34	pixel	65	33	1061.33	1844	9	13.33	0
35	pixel	65	34	1336.33	2179	9	13.33	0
36	pixel	65	35	1568.33	2046	10	13.33	0
37	pixel	65	36	908.33	1169	10	13.33	0
38	pixel	65	37	2494	2102	10	13.33	0
39	pixel	65	38	2064	2280	9	13.33	0
40	pixel	65	39	2589	549	9	13.33	0
41	pixel	65	40	1017.00	700	11	13.33	0
42	pixel	65	41	1473.00	806	11	13.33	0
43	pixel	65	42	1714.00	895	11	13.33	0
44	pixel	65	43	1968.00	726	11	13.33	0
45	pixel	65	44	2332	1833	12	13.33	0
46	pixel	65	45	1156.00	1500	11	13.33	0
47	pixel	65	46	1193.00	1667	12	13.33	0
48	pixel	65	47	1006.00	1609	11	13.33	0
49	pixel	65	48	930.00	1810	11	13.33	0
50	pixel	65	49	2266	930	12	13.33	0
51	pixel	65	50	1638.00	1142	13	13.33	0
52	pixel	65	51	1551.00	1476	14	13.33	0
53	pixel	65	52	960.00	1687	14	13.33	0
54	pixel	65	53	1187.00	899	13	13.33	0
55	pixel	65	54	1292.00	2081	13	13.33	0
56	pixel	65	55	2761	1226	13	13.33	0
57	pixel	65	56	2713	1075	13	13.33	0
58	pixel	65	57	2576	620	13	13.33	0
59	pixel	65	58	2735	764	13	13.33	0
60	pixel	68	1	1460.00	591	1	13.33	0
61	pixel	68	2	1607.67	639.67	2	13.33	0
62	pixel	68	3	1259.67	1162.67	1	13.33	0
63	pixel	68	4	1965.33	1422.67	1	13.33	0
64	pixel	68	5	1323.33	1202.67	2	13.33	0
65	pixel	68	6	2023.33	1515.67	2	13.33	0
66	pixel	68	7	993.33	1483.67	1	13.33	0
67	pixel	68	8	1025.00	1435.67	2	13.33	0
68	pixel	68	9	957.00	449.67	2	13.33	0
69	pixel	68	10	806.67	349.33	1	13.33	0
70	pixel	68	11	1166.33	1748.00	2	13.33	0
71	pixel	68	12	1191.33	1762.00	1	13.33	0
72	pixel	68	13	2651.33	1899.00	2	13.33	0
73	pixel	68	14	2633.33	1698.00	1	13.33	0
74	pixel	68	15	2376.33	2308	2	13.33	0
75	pixel	68	16	2364.33	2101	1	13.33	0
76	pixel	68	17	2775.33	2100	1	13.33	0
77	pixel	68	18	2817.33	2366.00	2	13.33	0
78	pixel	68	19	2137.33	1010.00	3	13.33	0
79	pixel	68	20	2192.33	987.00	4	13.33	0
80	pixel	68	21	1800.33	1188	3	13.33	0
81	pixel	68	22	1859.33	1131	4	13.33	0
82	pixel	68	23	1625.33	1260	4	13.33	0
83	pixel	68	24	1550.33	1341.00	3	13.33	0
84	pixel	68	25	921.33	1127	4	13.33	0
85	pixel	68	26	829.33	1323.00	3	13.33	0
86	pixel	68	27	1355.33	1574.00	4	13.33	0
87	pixel	68	28	1337.33	1690.00	3	13.33	0
88	pixel	68	29	2236.33	1731.00	3	13.33	0
89	pixel	68	30	2244.33	1762.00	4	13.33	0
90	pixel	68	31	982.33	1384.00	4	13.33	0
91	pixel	68	32	904.33	1625.00	3	13.33	0
92	pixel	68	33	953.33	2222	4	13.33	0
93	pixel	68	34	1014.33	2444.00	3	13.33	0
94	pixel	68	35	1691.33	796	5	13.33	0
95	pixel	68	36	1787.33	776	6	13.33	0
96	pixel	68	37	2097.33	1061	5	13.33	0
97	pixel	68	38	2060.33	1125	6	13.33	0
98	pixel	68	39	2536.33	1312	5	13.33	0
99	pixel	68	40	2558.33	1430.00	6	13.33	0
100	pixel	68	41	2561.33	501	5	13.33	0
101	pixel	68	42	2673.33	695	6	13.33	0
102	pixel	68	43	2465.33	1799.00	5	13.33	0
103	pixel	68	44	2450.33	1858.00	6	13.33	0
104	pixel	68	45	2687.33	2236	5	13.33	0
105	pixel	68	46	2601.33	2358.00	6	13.33	0
106	pixel	68	47	2108.33	1966.00	5	13.33	0
107	pixel	68	48	2050.33	1965.00	6	13.33	0
108	pixel	68	49	1092.33	2129	5	13.33	0
109	pixel	68	50	963.33	1902.00	6	13.33	0
110	pixel	68	51	1510.33	1753.00	6	13.33	0
111	pixel	68	52	1544.33	1842.00	5	13.33	0
112	pixel	68	53	1687.33	310	5	13.33	0
113	pixel	68	54	1869.33	300.67	6	13.33	0
114	pixel	68	55	1291.33	920.33	7	13.33	0
115	pixel	68	56	1376.33	856.33	8	13.33	0
116	pixel	68	57	2291.33	515.33	8	13.33	0
117	pixel	68	58	2190.33	472.33	7	13.33	0
118	pixel	68	59	2415.33	1566.33	2	13.33	0
119	pixel	68	60	2347.33	1383.33	1	13.33	0
120	pixel	68	61	2185.33	1161.33	7	13.33	0
121	pixel	68	62	2247.33	1246.33	8	13.33	0
122	pixel	68	63	2750.33	1497.33	7	13.33	0
123	pixel	68	64	2805.33	1679.33	8	13.33	0
124	pixel	68	65	2699.33	1660.33	7	13.33	0
125	pixel	68	66	2734.33	1871.33	8	13.33	0
126	pixel	68	67	2338.33	1890.33	7	13.33	0
127	pixel	68	68	2233.33	1986.33	7	13.33	0
128	pixel	68	69	2259.33	2044.33	8	13.33	0
129	pixel	68	70	2201.33	2106.33	8	13.33	0
130	pixel	68	71	1677.33	1996.33	7	13.33	0
131	pixel	68	72	1632.33	2051.33	8	13.33	0
132	pixel	68	73	1206.33	1112.33	9	13.33	0
133	pixel	68	74	1313.33	958.33	10	13.33	0
134	pixel	68	75	1674.33	1243.33	9	13.33	0
135	pixel	68	76	1786.33	1194.33	10	13.33	0
136	pixel	68	77	1325.33	1410.33	9	13.33	0
137	pixel	68	78	1359.33	1280.33	10	13.33	0
138	pixel	68	79	1263.33	1691.33	9	13.33	0
139	pixel	68	80	1259.33	1561.33	10	13.33	0
140	pixel	68	81	1017.33	2077.33	10	13.33	0
141	pixel	68	82	1049.33	2273.33	9	13.33	0
142	pixel	68	83	1428.33	312.33	9	13.33	0
143	pixel	68	84	1651.33	198.33	10	13.33	0
144	pixel	68	85	1318.33	629	11	13.33	0
145	pixel	68	86	1316.33	590	12	13.33	0
146	pixel	68	87	1967.33	1829	11	13.33	0
147	pixel	68	88	1857.33	1841	12	13.33	0
148	pixel	68	89	1653.33	1961	11	13.33	0
149	pixel	68	90	1527.33	1953	12	13.33	0
150	pixel	68	91	1297.33	1495	12	13.33	0
151	pixel	68	92	1423.33	1529	11	13.33	0
152	pixel	68	93	2214.33	2000	11	13.33	0
153	pixel	68	94	2088.33	1986	12	13.33	0
154	pixel	68	95	2480.33	1887	12	13.33	0
155	pixel	68	96	2572.33	1858	11	13.33	0
156	pixel	68	97	2373.33	700	11	13.33	0
157	pixel	68	98	2345.33	790	12	13.33	0
158	pixel	68	99	1615.33	876	13	13.33	0
159	pixel	68	100	1671.33	797	14	13.33	0
160	pixel	68	101	2124.33	1003	13	13.33	0
161	pixel	68	102	2161.33	946	14	13.33	0
162	pixel	68	103	2715.33	1632	13	13.33	0
163	pixel	68	104	2695.33	1755	14	13.33	0
164	pixel	71	1	1714.67	1448.67	5	13.33	0
165	pixel	71	2	1732.33	1407.67	6	13.33	0
166	pixel	71	3	2947.33	862.67	5	13.33	0
167	pixel	71	4	3022.33	1078.33	6	13.33	0
168	pixel	71	5	1526.33	1864.33	9	13.33	0
169	pixel	71	6	1522.00	1763.33	10	13.33	0
170	pixel	74	1	1557	1557	1	13.33	0
171	pixel	74	2	2888.67	2035.67	4	13.33	0
172	pixel	74	3	2181.67	851.67	8	13.33	0
173	pixel	74	4	2793.67	1519.33	4	13.33	0
174	pixel	74	5	2421.67	2296.33	8	13.33	0
175	pixel	74	6	2082.67	1534.33	8	13.33	0
176	pixel	74	7	1569.67	1781.33	11	13.33	0
