 	units	id	index	x	y	z	radius	name-id
1	pixel	20	1	2252	721	4	13.33	0
2	pixel	20	2	2683.67	1881.67	6	13.33	0
3	pixel	20	3	2288.67	1438.67	8	13.33	0
4	pixel	20	4	2207.67	2072.67	8	13.33	0
5	pixel	20	5	2748.33	1693.67	7	13.33	0
6	pixel	20	6	1872.33	380.67	11	13.33	0
7	pixel	20	7	2158	690.33	16	13.33	0
8	pixel	20	8	2082	955.33	16	13.33	0
9	pixel	20	9	2321	1075.33	22	13.33	0
10	pixel	20	10	2774	592.33	27	13.33	0
11	pixel	20	11	2574	419.33	28	13.33	0
12	pixel	20	12	1235.00	2189.33	30	13.33	0
13	pixel	20	13	2655.33	2077.33	30	13.33	0
14	pixel	20	14	1679.67	1344.33	32	13.33	0
15	pixel	20	15	2343.67	2121.33	32	13.33	0
16	pixel	20	16	2049.67	2240.33	33	13.33	0
17	pixel	20	17	2364.67	1302.33	34	13.33	0
18	pixel	20	18	1641.67	1064.33	36	13.33	0
19	pixel	20	19	2219.67	860.33	35	13.33	0
20	pixel	20	20	2642.67	1060.33	37	13.33	0
21	pixel	20	21	2495.67	2079.33	40	13.33	0
22	pixel	20	22	2806.67	1523.33	44	13.33	0
23	pixel	20	23	2760.67	2090.33	43	13.33	0
24	pixel	20	24	2455.67	773.33	44	13.33	0
25	pixel	20	25	1015.67	1025.33	46	13.33	0
26	pixel	20	26	1454.33	1994.33	47	13.33	0
27	pixel	20	27	2368.33	655.33	49	13.33	0
28	pixel	20	28	2148.33	1215.33	50	13.33	0
29	pixel	20	29	2027.33	2187.33	49	13.33	0
30	pixel	20	30	1723.33	370.33	49	13.33	0
31	pixel	20	31	1508.33	1371	53	13.33	0
32	pixel	20	32	1751.33	1738	58	13.33	0
33	pixel	20	33	2366.33	1369	57	13.33	0
34	pixel	20	34	1454.33	2179	63	13.33	0
35	pixel	20	35	1671.33	2217	64	13.33	0
36	pixel	20	36	1136.33	2309	66	13.33	0
37	pixel	20	37	2320.33	1705	72	13.33	0
38	pixel	20	38	2840.33	1608	73	13.33	0
39	pixel	20	39	2420.33	1896	74	13.33	0
40	pixel	20	40	2512.33	1060	77	13.33	0
41	pixel	20	41	2606.33	1896	77	13.33	0
