 	units	id	index	x	y	z	radius	name-id
1	pixel	176	1	2518	1020.00	2	13.33	0
2	pixel	176	2	2136.67	938.67	2	13.33	0
3	pixel	176	3	1844.33	1178.33	11	13.33	0
4	pixel	176	4	1973.00	785.33	21	13.33	0
5	pixel	176	5	2198	1311	24	13.33	0
6	pixel	176	6	2755	1822.00	24	13.33	0
7	pixel	176	7	2654	2184	40	13.33	0
8	pixel	176	8	1528.00	1475	43	13.33	0
9	pixel	176	9	2230.67	626.00	49	13.33	0
10	pixel	176	10	2843.67	1262.67	50	13.33	0
11	pixel	179	1	1031	395.00	2	13.33	0
12	pixel	179	2	2593.67	518.67	1	13.33	0
13	pixel	179	3	1414.67	1484.67	2	13.33	0
14	pixel	179	4	1244.67	1229.67	2	13.33	0
15	pixel	179	5	2378.67	1702.67	1	13.33	0
16	pixel	179	6	1500.67	1706.67	1	13.33	0
17	pixel	179	7	1558.67	396.67	5	13.33	0
18	pixel	179	8	1316.67	2166.67	6	13.33	0
19	pixel	179	9	2454.67	2168.67	5	13.33	0
20	pixel	179	10	1980.67	538.67	7	13.33	0
21	pixel	179	11	1609.67	2043.67	7	13.33	0
22	pixel	179	12	2869.67	1695.67	7	13.33	0
23	pixel	179	13	2393.67	1998.67	7	13.33	0
24	pixel	179	14	2536.67	2087.67	7	13.33	0
25	pixel	179	15	2345.67	1818.67	7	13.33	0
26	pixel	179	16	1811.67	569.67	10	13.33	0
27	pixel	179	17	1310.67	2061.67	10	13.33	0
28	pixel	179	18	2026.67	1985.67	9	13.33	0
29	pixel	179	19	2179.67	1783.67	9	13.33	0
30	pixel	179	20	1769.67	616.67	11	13.33	0
31	pixel	179	21	2206.67	359.67	11	13.33	0
32	pixel	179	22	2626.67	781.33	12	13.33	0
33	pixel	179	23	1588.67	2281.33	12	13.33	0
34	pixel	179	24	2376.67	2261.33	11	13.33	0
35	pixel	179	25	1250.67	705.33	14	13.33	0
36	pixel	179	26	2643.67	676.33	14	13.33	0
37	pixel	179	27	2359.67	1573.33	14	13.33	0
38	pixel	179	28	1317.67	2041.33	13	13.33	0
39	pixel	179	29	2195.67	430.33	18	13.33	0
40	pixel	179	30	2543.67	1222.33	18	13.33	0
41	pixel	179	31	1862.67	1692.33	17	13.33	0
42	pixel	179	32	1982.67	1908.33	17	13.33	0
43	pixel	179	33	1803.67	2074.33	17	13.33	0
44	pixel	179	34	2747.67	2145.33	18	13.33	0
45	pixel	179	35	1331.67	457.33	22	13.33	0
46	pixel	179	36	2107.67	1804.33	22	13.33	0
47	pixel	179	37	929.67	1934.33	21	13.33	0
48	pixel	179	38	1809.33	1821.33	21	13.33	0
49	pixel	179	39	2117.33	480.33	24	13.33	0
