 	units	id	index	x	y	z	radius	name-id
1	pixel	112	1	2298	633.00	3	13.33	0
2	pixel	112	2	2700.67	2155.67	11	13.33	0
3	pixel	112	3	1553.67	1763.67	13	13.33	0
4	pixel	112	4	1707.33	984.67	15	13.33	0
5	pixel	112	5	2069.33	602.67	16	13.33	0
6	pixel	112	6	1282.33	1274.33	16	13.33	0
7	pixel	112	7	2893	2050.33	18	13.33	0
8	pixel	112	8	1086.00	1342.33	20	13.33	0
9	pixel	112	9	1877.67	767.33	21	13.33	0
10	pixel	112	10	2255.67	797.33	22	13.33	0
11	pixel	112	11	1538.67	847.33	22	13.33	0
12	pixel	112	12	1111.67	2059.33	21	13.33	0
13	pixel	112	13	1581.67	2286.33	22	13.33	0
14	pixel	112	14	1273.67	377.33	26	13.33	0
15	pixel	115	1	2019.00	1616	4	13.33	0
16	pixel	115	2	1978.33	2264.67	4	13.33	0
17	pixel	115	3	2689.33	2201.67	4	13.33	0
18	pixel	115	4	2791.33	2196.67	4	13.33	0
19	pixel	115	5	2013.33	673.67	3	13.33	0
20	pixel	115	6	1625.00	1168.33	5	13.33	0
21	pixel	115	7	1907.67	1431.33	5	13.33	0
22	pixel	115	8	1710.67	843.33	10	13.33	0
23	pixel	115	9	2193.67	1220.33	11	13.33	0
24	pixel	115	10	1620.67	694.33	11	13.33	0
25	pixel	115	11	1531.33	1853.33	12	13.33	0
26	pixel	115	12	1660.00	602.33	14	13.33	0
27	pixel	115	13	1020.00	851	13	13.33	0
28	pixel	115	14	1596.67	631	13	13.33	0
29	pixel	115	15	2378.67	493	14	13.33	0
30	pixel	115	16	1587.67	1272.67	14	13.33	0
31	pixel	115	17	2850.67	1740.67	14	13.33	0
32	pixel	115	18	2577.67	1759.67	13	13.33	0
33	pixel	115	19	2645.67	1112.67	13	13.33	0
34	pixel	115	20	1058.67	1148.67	14	13.33	0
35	pixel	115	21	1692.67	575.67	16	13.33	0
36	pixel	115	22	1250.67	1159.67	15	13.33	0
37	pixel	115	23	2364.67	1964.67	16	13.33	0
38	pixel	115	24	2608.67	1508.67	16	13.33	0
39	pixel	115	25	1241.67	2113.67	16	13.33	0
40	pixel	115	26	2721.67	2181.67	16	13.33	0
41	pixel	115	27	1418.67	775.67	17	13.33	0
42	pixel	115	28	1756.67	1671.67	17	13.33	0
43	pixel	115	29	1045.67	1382.67	18	13.33	0
44	pixel	115	30	1140.67	1621.67	18	13.33	0
45	pixel	115	31	2913.67	1648.67	17	13.33	0
46	pixel	115	32	1492.67	881.67	20	13.33	0
47	pixel	115	33	1399.67	685.67	19	13.33	0
48	pixel	115	34	1411.67	1119.67	20	13.33	0
49	pixel	115	35	2726.67	749.67	19	13.33	0
50	pixel	115	36	2815.67	943.67	19	13.33	0
51	pixel	115	37	2591.67	1100.67	19	13.33	0
52	pixel	115	38	2678.67	400.67	19	13.33	0
53	pixel	115	39	1086.67	1405.33	19	13.33	0
54	pixel	115	40	2683.67	1594.33	20	13.33	0
55	pixel	115	41	2584.67	1678.33	19	13.33	0
56	pixel	115	42	2902.67	2003.33	19	13.33	0
57	pixel	115	43	1975.67	2181.33	20	13.33	0
58	pixel	115	44	1752.67	540.33	20	13.33	0
59	pixel	115	45	1481.67	676.33	21	13.33	0
60	pixel	115	46	1786.67	1025.33	22	13.33	0
61	pixel	115	47	2074.67	907.33	22	13.33	0
62	pixel	115	48	1903.67	1430.33	21	13.33	0
63	pixel	115	49	2034.67	1086.33	23	13.33	0
64	pixel	115	50	1997.67	735.33	23	13.33	0
65	pixel	115	51	2468.67	651.33	24	13.33	0
66	pixel	115	52	2915.67	971.33	24	13.33	0
67	pixel	115	53	1561.67	1580.33	24	13.33	0
68	pixel	115	54	1479.67	1914.33	24	13.33	0
69	pixel	115	55	2826.67	1184.33	23	13.33	0
70	pixel	115	56	1182.67	1148.33	28	13.33	0
71	pixel	115	57	2002.67	1496.33	27	13.33	0
72	pixel	118	1	1237.00	947	4	13.33	0
73	pixel	118	2	1300.67	732.67	3	13.33	0
74	pixel	118	3	1898.67	1188.33	4	13.33	0
75	pixel	118	4	1760.67	1027.33	3	13.33	0
76	pixel	118	5	2308.67	1188.33	4	13.33	0
77	pixel	118	6	2232.67	1045.33	3	13.33	0
78	pixel	118	7	1191.67	589.33	4	13.33	0
79	pixel	118	8	1314.33	378.00	3	13.33	0
80	pixel	118	9	1211.33	579.67	3	13.33	0
81	pixel	118	10	1914.33	468.67	3	13.33	0
82	pixel	118	11	1872.33	612.67	4	13.33	0
83	pixel	118	12	1129.33	1280.67	4	13.33	0
84	pixel	118	13	1113.00	1032.67	3	13.33	0
85	pixel	118	14	1704.67	1713.67	3	13.33	0
86	pixel	118	15	1792.67	1953.67	4	13.33	0
87	pixel	118	16	1469.67	1793.67	4	13.33	0
88	pixel	118	17	1390.67	1513.67	3	13.33	0
89	pixel	118	18	1327.67	1265.67	3	13.33	0
90	pixel	118	19	1419.67	1284.67	3	13.33	0
91	pixel	118	20	1350.67	1515.67	4	13.33	0
92	pixel	118	21	1458.67	1512.67	4	13.33	0
93	pixel	118	22	1025.67	1637.67	3	13.33	0
94	pixel	118	23	1056.33	1951.67	4	13.33	0
95	pixel	118	24	2707.33	1927.67	4	13.33	0
96	pixel	118	25	2597.33	1802.67	3	13.33	0
97	pixel	118	26	2401.33	1795.67	4	13.33	0
98	pixel	118	27	2253.33	1636.67	3	13.33	0
99	pixel	118	28	1589.33	1679.67	4	13.33	0
100	pixel	118	29	1525.33	1428.67	3	13.33	0
101	pixel	118	30	2760.33	987.67	5	13.33	0
102	pixel	118	31	2690.33	972.67	6	13.33	0
103	pixel	118	32	1697.33	1707.67	5	13.33	0
104	pixel	118	33	1727.33	1772.67	6	13.33	0
105	pixel	118	34	973.33	1805.67	5	13.33	0
106	pixel	118	35	1042.00	1995.67	6	13.33	0
107	pixel	118	36	2249	2226.67	5	13.33	0
108	pixel	118	37	2350	2280.67	6	13.33	0
109	pixel	118	38	2676	2065.67	6	13.33	0
110	pixel	118	39	2926.00	2039.67	6	13.33	0
111	pixel	118	40	2888.00	2000.67	5	13.33	0
112	pixel	118	41	2620	2042.67	5	13.33	0
113	pixel	118	42	1407.00	1438.67	9	13.33	0
114	pixel	118	43	1346.00	1403.67	10	13.33	0
115	pixel	118	44	1927	1620.67	10	13.33	0
116	pixel	118	45	1903	1632.67	9	13.33	0
117	pixel	118	46	1199.00	1587.67	10	13.33	0
118	pixel	118	47	1239.00	1564.67	9	13.33	0
119	pixel	118	48	1204.00	2193.67	9	13.33	0
120	pixel	118	49	1229.00	2233.67	10	13.33	0
121	pixel	118	50	2605	2314.67	9	13.33	0
122	pixel	118	51	2663	2207.67	10	13.33	0
123	pixel	118	52	1989	606.67	11	13.33	0
124	pixel	118	53	1759.00	407.67	12	13.33	0
125	pixel	118	54	3046.00	738.67	11	13.33	0
126	pixel	118	55	2796	435.67	12	13.33	0
127	pixel	118	56	1069.00	2122.67	11	13.33	0
128	pixel	118	57	986.00	2116.67	12	13.33	0
129	pixel	118	58	1486.00	258.67	13	13.33	0
130	pixel	118	59	1162.00	364.33	14	13.33	0
131	pixel	118	60	1038.00	909.33	14	13.33	0
132	pixel	118	61	1311.00	777.33	13	13.33	0
133	pixel	118	62	1321.00	924.33	14	13.33	0
134	pixel	118	63	1630.00	852.33	13	13.33	0
135	pixel	118	64	2035	654.33	13	13.33	0
