 	units	id	index	x	y	z	radius	name-id
1	pixel	26	1	2822	1557	8	17.96	0
2	pixel	35	1	2419	699	1	17.96	0
3	pixel	35	2	2565.04	508.04	2	17.96	0
4	pixel	35	3	2015.04	1173.08	1	17.96	0
5	pixel	35	4	2204.08	1049.08	2	17.96	0
6	pixel	35	5	2696.08	1735.08	3	17.96	0
7	pixel	35	6	1809.08	2213.08	3	17.96	0
8	pixel	35	7	939.13	1869.08	7	17.96	0
9	pixel	35	8	2871.17	2150.08	8	17.96	0
10	pixel	35	9	2778.17	2235.08	7	17.96	0
11	pixel	35	10	1583.17	1451.08	10	17.96	0
12	pixel	35	11	1815.17	2242.08	10	17.96	0
13	pixel	35	12	2898.17	490.08	10	17.96	0
14	pixel	35	13	2170.17	1982.13	11	17.96	0
15	pixel	35	14	2304.17	2170.13	11	17.96	0
16	pixel	35	15	2760.17	1078.13	11	17.96	0
17	pixel	35	16	1284.17	1164.13	11	17.96	0
18	pixel	35	17	2254.17	1372.13	11	17.96	0
19	pixel	35	18	1773.17	466.13	11	17.96	0
20	pixel	35	19	1595.17	496.17	13	17.96	0
21	pixel	35	20	2848.17	1101.17	14	17.96	0
22	pixel	35	21	1684.17	957.17	15	17.96	0
23	pixel	35	22	1303.17	959.17	16	17.96	0
24	pixel	35	23	928.17	688.17	15	17.96	0
25	pixel	35	24	1184.21	1104.17	17	17.96	0
26	pixel	35	25	2704.21	604.17	18	17.96	0
27	pixel	35	26	1348.21	1582.17	18	17.96	0
28	pixel	35	27	883.21	1366.17	17	17.96	0
29	pixel	35	28	1279.25	618.17	20	17.96	0
30	pixel	35	29	1181.25	1640.17	19	17.96	0
31	pixel	35	30	2651.25	2116.17	19	17.96	0
32	pixel	38	1	1811	944	1	17.96	0
33	pixel	38	2	1878.04	903.04	2	17.96	0
34	pixel	38	3	1304.04	1315.08	1	17.96	0
35	pixel	38	4	1330.08	1314.08	2	17.96	0
36	pixel	38	5	1061.08	2244.08	1	17.96	0
37	pixel	38	6	1032.13	2243.08	2	17.96	0
38	pixel	38	7	2494.17	1425.08	1	17.96	0
39	pixel	38	8	2480.17	1439.08	2	17.96	0
40	pixel	38	9	2512.17	938.08	1	17.96	0
41	pixel	38	10	2597.17	901.08	2	17.96	0
42	pixel	38	11	2028.17	1752.13	3	17.96	0
43	pixel	38	12	1823.17	1699.13	4	17.96	0
44	pixel	38	13	2598.17	608.13	8	17.96	0
45	pixel	38	14	2470.17	675.17	7	17.96	0
46	pixel	38	15	1376.17	1527.17	8	17.96	0
47	pixel	38	16	1432.17	1521.17	7	17.96	0
48	pixel	38	17	1435.17	810.17	9	17.96	0
49	pixel	38	18	1525.17	728.17	10	17.96	0
50	pixel	38	19	1263.17	560.17	9	17.96	0
51	pixel	38	20	1396.17	526.21	10	17.96	0
52	pixel	38	21	1259.17	1818.25	9	17.96	0
53	pixel	38	22	1241.17	1840.25	10	17.96	0
54	pixel	38	23	2800.17	2197.25	9	17.96	0
55	pixel	38	24	2704.17	2207.25	10	17.96	0
56	pixel	38	25	2800.17	1960.25	9	17.96	0
57	pixel	38	26	2759.17	2001.25	10	17.96	0
58	pixel	38	27	2408.17	544.25	10	17.96	0
59	pixel	38	28	2307.17	618.25	9	17.96	0
60	pixel	38	29	1884.17	2246.25	12	17.96	0
61	pixel	38	30	1962.17	2272.25	11	17.96	0
62	pixel	38	31	2158.17	946.25	11	17.96	0
63	pixel	38	32	2354.17	798.25	12	17.96	0
64	pixel	38	33	1660.17	718.25	11	17.96	0
65	pixel	38	34	1878.17	546.25	12	17.96	0
66	pixel	38	35	2052.17	485.25	11	17.96	0
67	pixel	38	36	2260.17	331.29	12	17.96	0
68	pixel	38	37	2020.17	926.33	13	17.96	0
69	pixel	38	38	2287.17	855.33	14	17.96	0
70	pixel	38	39	1985.17	1449.33	14	17.96	0
71	pixel	38	40	1835.17	1470.33	13	17.96	0
72	pixel	38	41	2615.17	777.33	13	17.96	0
73	pixel	38	42	2998.17	700.33	14	17.96	0
74	pixel	38	43	2859.17	840.33	13	17.96	0
75	pixel	38	44	3190.17	797.33	14	17.96	0
76	pixel	38	45	2291.17	1672.33	14	17.96	0
77	pixel	38	46	2132.17	1674.33	13	17.96	0
78	pixel	38	47	2771.17	2217.33	13	17.96	0
79	pixel	38	48	2846.17	2236.33	14	17.96	0
80	pixel	38	49	2993.17	2007.33	14	17.96	0
81	pixel	38	50	2769.17	1971.33	13	17.96	0
82	pixel	38	51	1630.17	2031.33	14	17.96	0
83	pixel	38	52	1574.17	2017.33	13	17.96	0
84	pixel	38	53	2061.17	946.33	15	17.96	0
85	pixel	38	54	2015.17	994.33	16	17.96	0
86	pixel	38	55	1103.17	781.33	17	17.96	0
87	pixel	38	56	1233.17	705.33	18	17.96	0
88	pixel	38	57	2250.17	877.33	17	17.96	0
89	pixel	38	58	2319.17	820.33	18	17.96	0
90	pixel	38	59	2832.17	917.33	18	17.96	0
91	pixel	38	60	2786.17	1003.33	17	17.96	0
92	pixel	38	61	1802.17	1914.33	18	17.96	0
93	pixel	38	62	1922.17	1913.33	17	17.96	0
94	pixel	38	63	1368.17	2089.33	17	17.96	0
95	pixel	38	64	1230.17	2073.33	18	17.96	0
96	pixel	38	65	1013.17	721.33	19	17.96	0
97	pixel	38	66	945.21	765.33	20	17.96	0
98	pixel	38	67	1848.25	465.33	20	17.96	0
99	pixel	38	68	1816.25	453.33	19	17.96	0
100	pixel	38	69	873.25	1265.33	19	17.96	0
101	pixel	38	70	665.29	1301.33	20	17.96	0
102	pixel	47	1	2353.00	418	3	17.96	0
103	pixel	47	2	2321.04	298.04	4	17.96	0
104	pixel	47	3	2012.08	660.08	7	17.96	0
105	pixel	47	4	2121.13	596.08	8	17.96	0
106	pixel	47	5	1621.13	1907.08	13	17.96	0
107	pixel	47	6	1698.17	1915.08	14	17.96	0
108	pixel	47	7	2762.17	997.08	17	17.96	0
109	pixel	47	8	2809.17	921.08	18	17.96	0
110	pixel	47	9	1706.17	1780.08	19	17.96	0
111	pixel	47	10	1475.17	1885.08	20	17.96	0
112	pixel	53	1	1724	1940	1	17.96	0
113	pixel	53	2	1670.04	1956.04	2	17.96	0
114	pixel	53	3	2646.08	440.04	3	17.96	0
115	pixel	53	4	1489.08	727.08	4	17.96	0
116	pixel	53	5	1854.13	1614.08	8	17.96	0
117	pixel	53	6	2459.13	1110.08	10	17.96	0
118	pixel	53	7	1920.13	1234.08	13	17.96	0
119	pixel	53	8	1763.13	1141.08	16	17.96	0
120	pixel	53	9	2456.13	663.08	16	17.96	0
121	pixel	53	10	1357.13	1148.08	15	17.96	0
122	pixel	53	11	1476.17	743.08	19	17.96	0
123	pixel	53	12	953.17	2187.08	19	17.96	0
