 	units	id	index	x	y	z	radius	name-id
1	pixel	77	1	2206	547	1	13.33	0
2	pixel	77	2	1430.67	681.67	6	13.33	0
3	pixel	77	3	2415.33	2205.67	6	13.33	0
4	pixel	77	4	2398.33	998.67	8	13.33	0
5	pixel	79	1	2634.00	903	1	13.33	0
6	pixel	79	2	1566.67	1554.67	1	13.33	0
7	pixel	79	3	2568.33	938.67	3	13.33	0
8	pixel	79	4	1753.33	1715.67	4	13.33	0
9	pixel	79	5	2028.33	1969.67	3	13.33	0
10	pixel	79	6	1793.33	2127.67	3	13.33	0
11	pixel	79	7	1379.33	637.67	6	13.33	0
12	pixel	79	8	1066	989.33	5	13.33	0
13	pixel	79	9	1300.67	363.33	5	13.33	0
14	pixel	79	10	2566.67	1059	5	13.33	0
15	pixel	79	11	2764.67	759	5	13.33	0
16	pixel	79	12	1042.67	1701	5	13.33	0
17	pixel	79	13	1499.33	1583	6	13.33	0
18	pixel	79	14	1934.33	1677	5	13.33	0
19	pixel	79	15	2227.33	478	5	13.33	0
20	pixel	79	16	1763.33	527	7	13.33	0
21	pixel	79	17	1633.33	383.00	8	13.33	0
22	pixel	79	18	2148.33	1007	8	13.33	0
23	pixel	79	19	2398.33	1211	7	13.33	0
24	pixel	79	20	1032.33	1798	8	13.33	0
25	pixel	79	21	1663	1638	8	13.33	0
26	pixel	79	22	1639	2234	8	13.33	0
27	pixel	79	23	2423	2301	8	13.33	0
28	pixel	79	24	912	738	10	13.33	0
29	pixel	79	25	1407.67	373.00	10	13.33	0
30	pixel	79	26	907.67	1175	10	13.33	0
31	pixel	79	27	2584.33	551	9	13.33	0
32	pixel	79	28	1294.33	1782	10	13.33	0
33	pixel	79	29	1330.33	2186	9	13.33	0
34	pixel	79	30	1567.33	2051	10	13.33	0
35	pixel	79	31	2053.33	2287	9	13.33	0
36	pixel	79	32	2490.33	2105	10	13.33	0
37	pixel	79	33	1013.33	2293	10	13.33	0
38	pixel	79	34	1057.33	1847	9	13.33	0
39	pixel	79	35	942.33	1581	9	13.33	0
40	pixel	79	36	2003.33	337.00	9	13.33	0
41	pixel	79	37	1703.33	900.67	11	13.33	0
42	pixel	79	38	1477.33	812.67	11	13.33	0
43	pixel	79	39	1010.33	700.67	11	13.33	0
44	pixel	79	40	1567.33	1781.67	11	13.33	0
45	pixel	79	41	1006.33	1604.67	11	13.33	0
46	pixel	79	42	921.33	1815.67	11	13.33	0
47	pixel	79	43	2118.33	1451.67	11	13.33	0
48	pixel	79	44	2325.33	1836.67	12	13.33	0
49	pixel	79	45	1634.33	1142.67	13	13.33	0
50	pixel	79	46	2697.33	1078.67	13	13.33	0
51	pixel	79	47	1528.33	1481.67	14	13.33	0
52	pixel	79	48	1287.33	2090.67	13	13.33	0
