 	units	id	index	x	y	z	radius	name-id
1	pixel	88	1	2368	2054	5	13.33	0
2	pixel	88	2	2053.67	802.67	7	13.33	0
3	pixel	88	3	1464.33	2050.33	8	13.33	0
4	pixel	88	4	1630	1730.33	9	13.33	0
5	pixel	88	5	1523	2016.33	9	13.33	0
6	pixel	88	6	1411	844.33	12	13.33	0
7	pixel	88	7	1641.67	1889.33	13	13.33	0
8	pixel	88	8	1069.67	729.33	15	13.33	0
9	pixel	88	9	960.33	1336	15	13.33	0
10	pixel	88	10	1023.00	750	16	13.33	0
11	pixel	88	11	2454	730	18	13.33	0
12	pixel	88	12	979.00	919	19	13.33	0
13	pixel	88	13	1679	2168	22	13.33	0
14	pixel	88	14	1833	2094	21	13.33	0
15	pixel	91	1	2195.00	1558	5	13.33	0
16	pixel	91	2	984.67	1878.67	6	13.33	0
17	pixel	91	3	2364.33	1494.67	6	13.33	0
18	pixel	91	4	2688.33	2047.33	6	13.33	0
19	pixel	91	5	1798.33	1813.33	7	13.33	0
20	pixel	91	6	1547.33	587.33	10	13.33	0
21	pixel	91	7	2166.33	400.00	9	13.33	0
22	pixel	91	8	922.33	1143.67	9	13.33	0
23	pixel	91	9	939.00	1209.67	10	13.33	0
24	pixel	91	10	2004.00	1944.67	9	13.33	0
25	pixel	91	11	2429	1450.67	9	13.33	0
26	pixel	91	12	2013.00	1079.67	11	13.33	0
27	pixel	91	13	1113.00	975.67	11	13.33	0
28	pixel	91	14	2201	1318.67	11	13.33	0
29	pixel	91	15	2692	949.67	12	13.33	0
30	pixel	91	16	1419.00	2049.67	11	13.33	0
31	pixel	91	17	2110	1572.67	12	13.33	0
32	pixel	91	18	2188	1860.67	11	13.33	0
33	pixel	91	19	1729.00	2308.67	12	13.33	0
34	pixel	91	20	1708.00	1103.67	13	13.33	0
35	pixel	91	21	2369	2273.67	13	13.33	0
36	pixel	91	22	942.00	1287.67	18	13.33	0
37	pixel	91	23	2859	340.67	18	13.33	0
38	pixel	91	24	1898.00	1517.33	17	13.33	0
39	pixel	91	25	1010.00	1345.33	17	13.33	0
40	pixel	91	26	2816	2049.33	18	13.33	0
41	pixel	91	27	1291.00	2224.33	17	13.33	0
42	pixel	91	28	1582.00	2106.33	18	13.33	0
43	pixel	91	29	2796	501.33	20	13.33	0
44	pixel	91	30	1248.00	1437.33	20	13.33	0
45	pixel	91	31	2475	1833.33	19	13.33	0
46	pixel	91	32	2645	1937.33	19	13.33	0
47	pixel	91	33	1346.00	2168.33	21	13.33	0
48	pixel	91	34	2111	2269.33	22	13.33	0
49	pixel	91	35	2112	1680.33	21	13.33	0
50	pixel	94	1	2475.00	628	3	13.33	0
