 	units	id	index	x	y	z	radius	name-id
1	pixel	119	1	2263	1325.00	3	13.33	0
2	pixel	119	2	2619.67	1254.67	4	13.33	0
3	pixel	119	3	2526.67	914.33	4	13.33	0
4	pixel	119	4	1380.67	2052	6	13.33	0
5	pixel	119	5	1927.33	874.00	7	13.33	0
6	pixel	119	6	1900.33	933.67	12	13.33	0
7	pixel	119	7	1201.33	2138.67	15	13.33	0
8	pixel	119	8	1615.00	1215.67	17	13.33	0
9	pixel	119	9	1908.00	901.67	18	13.33	0
10	pixel	119	10	1980.00	2304.67	18	13.33	0
11	pixel	119	11	2938	1879.67	23	13.33	0
12	pixel	119	12	1960.00	1709.67	27	13.33	0
13	pixel	119	13	2057	2219.67	27	13.33	0
14	pixel	119	14	2178	2303.67	28	13.33	0
15	pixel	119	15	2354	1602.67	27	13.33	0
16	pixel	121	1	1569.00	1425	1	13.33	0
17	pixel	121	2	2475.67	1476.67	1	13.33	0
18	pixel	121	3	2934.67	1539.67	1	13.33	0
19	pixel	121	4	2726.67	605.67	1	13.33	0
20	pixel	121	5	1846.67	1834.33	1	13.33	0
21	pixel	121	6	2825.67	2427.33	1	13.33	0
22	pixel	121	7	3044.67	1846.33	1	13.33	0
23	pixel	121	8	2199.67	1521.33	4	13.33	0
24	pixel	121	9	2346.67	1638.33	4	13.33	0
25	pixel	121	10	1365.67	1217.33	3	13.33	0
26	pixel	121	11	2064.33	840.33	3	13.33	0
27	pixel	121	12	2754.33	1192.33	3	13.33	0
28	pixel	121	13	1956.33	1416.33	6	13.33	0
29	pixel	121	14	2565.33	743.33	6	13.33	0
30	pixel	121	15	2631.33	866.33	6	13.33	0
31	pixel	121	16	2828.33	703.33	5	13.33	0
32	pixel	121	17	2870.33	1719.33	6	13.33	0
33	pixel	121	18	3022.33	1840.33	5	13.33	0
34	pixel	121	19	1661.33	1177.33	8	13.33	0
35	pixel	121	20	1275.33	2278.33	7	13.33	0
36	pixel	121	21	1483.00	894.33	10	13.33	0
37	pixel	121	22	1919.00	1250.33	10	13.33	0
38	pixel	121	23	1693.00	1646.33	9	13.33	0
39	pixel	121	24	2275	1111.33	10	13.33	0
40	pixel	121	25	3010	749.33	9	13.33	0
41	pixel	121	26	2110	622.33	14	13.33	0
42	pixel	121	27	2986	2240.33	13	13.33	0
43	pixel	121	28	2318	1317.33	16	13.33	0
44	pixel	121	29	2296	1584.33	16	13.33	0
45	pixel	121	30	1806.00	1190.33	15	13.33	0
46	pixel	121	31	2076	841.33	15	13.33	0
47	pixel	121	32	1294.00	1465.33	16	13.33	0
48	pixel	121	33	2708	1414.33	16	13.33	0
49	pixel	121	34	2500	2156.33	16	13.33	0
50	pixel	121	35	1404.00	724.33	18	13.33	0
51	pixel	121	36	1708.00	1714.33	17	13.33	0
52	pixel	121	37	2311	1583.33	17	13.33	0
53	pixel	121	38	1704.00	1521.33	18	13.33	0
54	pixel	121	39	1555.00	1832.33	17	13.33	0
55	pixel	121	40	2839	2069.33	18	13.33	0
56	pixel	121	41	2297	1525.33	20	13.33	0
57	pixel	121	42	2750	1409.33	20	13.33	0
58	pixel	121	43	2742	1348.33	19	13.33	0
59	pixel	121	44	1515.00	1998.33	20	13.33	0
60	pixel	121	45	1618.00	2418.33	19	13.33	0
61	pixel	121	46	2823	2210.33	20	13.33	0
62	pixel	121	47	1733.00	772.33	21	13.33	0
63	pixel	121	48	1957.00	2136.33	22	13.33	0
64	pixel	121	49	2250	1496.33	24	13.33	0
65	pixel	121	50	2315	1201.33	23	13.33	0
66	pixel	121	51	1925.00	2161.33	24	13.33	0
67	pixel	121	52	1471.00	1728.33	24	13.33	0
68	pixel	121	53	2082	2493.33	24	13.33	0
69	pixel	121	54	2814	2455.33	23	13.33	0
70	pixel	121	55	1394.00	727.33	23	13.33	0
71	pixel	121	56	1852.00	690.33	25	13.33	0
72	pixel	121	57	1448.00	1317.33	25	13.33	0
73	pixel	121	58	1740.00	608.33	25	13.33	0
74	pixel	121	59	1501.00	849.33	26	13.33	0
75	pixel	121	60	2131	596.33	25	13.33	0
76	pixel	121	61	1949.00	2026	26	13.33	0
77	pixel	121	62	2510	1348	28	13.33	0
78	pixel	121	63	2242	2072	28	13.33	0
79	pixel	121	64	1836.00	1464	27	13.33	0
80	pixel	123	1	1312.00	787.00	1	13.33	0
81	pixel	123	2	1430.67	724.67	2	13.33	0
82	pixel	123	3	2244.67	1198.33	1	13.33	0
83	pixel	123	4	2307.67	1207.33	2	13.33	0
84	pixel	123	5	1828.67	1600.33	1	13.33	0
85	pixel	123	6	1818.67	1552.33	2	13.33	0
86	pixel	123	7	1703.67	643.33	1	13.33	0
87	pixel	123	8	1857.67	613.00	2	13.33	0
88	pixel	123	9	1419.67	1800.67	1	13.33	0
89	pixel	123	10	1386.67	1716.67	2	13.33	0
90	pixel	123	11	2769.67	1308.67	1	13.33	0
91	pixel	123	12	2873.67	1356.67	2	13.33	0
92	pixel	123	13	2830.67	1708.67	2	13.33	0
